name_auction	link	serial_number	hours_used	sold_price	sold_date	country
1996 BARBER-GREENE BGP 230	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101573&LP=MAT	23004G342		7.500	7-7-2014 3:31:00	Netherlands
2005 BARBER-GREENE BGP C17	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9507679&LP=MAT	C1710L472		8.500	26-9-2013 14:29:00	Netherlands
2007 BARFORD SKR6000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300325&LP=MAT	SXR62368SMVK1790		5.500	13-6-2013 1:53:00	Netherlands
2001 BARFORD SX6000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967245&LP=MAT	SX60397SEMGO443		2.750	8-5-2014 1:46:00	Netherlands
1997 BARFORD SX6000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493797&LP=MAT	SX6310SEHF0407	778	2.500	26-9-2013 4:03:00	Netherlands
1995 BARFORD SX6000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300437&LP=MAT	SX6085	5.332	2.000	13-6-2013 2:43:00	Netherlands
2004 BARFORD SXR6000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493795&LP=MAT	SXR60911SMRB0132		3.500	26-9-2013 4:03:00	Netherlands
1999 BASKET SEL19AED	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9311147&LP=MAT	B1023097	4.680	4.000	14-6-2013 2:01:00	Netherlands
2004 BENFORD 2000D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262507&LP=MAT	SLBDNN0ZE403AZ005	2.600	4.500	25-9-2014 2:01:00	Netherlands
BENFORD 3500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967237&LP=MAT	SLBDRN0ZE404HK040	2.237	3.750	8-5-2014 1:46:00	Netherlands
2004 BENFORD 3500YSHRZ3739	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262509&LP=MAT	SLBDPN0ZE404HR042		4.500	25-9-2014 2:01:00	Netherlands
2008 BENFORD 4000YSHFA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498127&LP=MAT	SLBDRN00E506HY024		5.500	26-9-2013 4:03:00	Netherlands
2005 BENFORD 4000YSHFA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498131&LP=MAT	SLBDRN00E506HY026	1.160	5.500	26-9-2013 4:03:00	Netherlands
1998 BENFORD 5000APN	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300443&LP=MAT	SLBDDN00EW03HA034	4.799	2.250	13-6-2013 2:44:00	Netherlands
2000 BENFORD 5000PSP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262517&LP=MAT	SLBDDN0ZEY09HC090	4.057	4.500	25-9-2014 2:10:00	Netherlands
2001 BENFORD 5000PSR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262515&LP=MAT	SLBDDN00E107HC058	4.031	4.500	25-9-2014 2:01:00	Netherlands
2000 BENFORD 5000PSR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095469&LP=MAT	SLBDDN0ZEY11HC104	1.758	5.500	3-7-2014 8:46:00	Netherlands
BENFORD 5000PSR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095471&LP=MAT	SLBDDN00E111HC086	4.161	5.250	3-7-2014 8:46:00	Netherlands
2003 BENFORD 5001	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975679&LP=MAT	SLBDDN0ZE307ED058	3.979	4.250	8-5-2014 3:07:00	Netherlands
2004 BENFORD 5002PSF	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262511&LP=MAT	SLBDDN0ZE404EL018	3.525	4.500	25-9-2014 2:01:00	Netherlands
1997 BENFORD 6000APN	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967251&LP=MAT	SLBDDN00EV03HD041		2.750	8-5-2014 1:46:00	Netherlands
2001 BENFORD 6000PSR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493793&LP=MAT	SLBDDN0ZE106HG146		4.500	26-9-2013 4:03:00	Netherlands
2002 BENFORD 6000PSRA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262525&LP=MAT	SLBDDN00E206EF063	5.006	5.500	25-9-2014 2:10:00	Netherlands
2003 BENFORD 6001	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967255&LP=MAT	SLBDDN0ZE304EF198		3.750	8-5-2014 1:46:00	Netherlands
2003 BENFORD 6001PSF	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262519&LP=MAT	SLBDDN0ZE307EF311	3.833	5.500	25-9-2014 2:10:00	Netherlands
2003 BENFORD 6001PSFLSA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262521&LP=MAT	SLBDDN00E302EF051	256	5.500	25-9-2014 2:10:00	Netherlands
2004 BENFORD 6002PSF	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262559&LP=MAT	SLBDDN0ZE403EN036	4.289	5.500	25-9-2014 2:10:00	Netherlands
2005 BENFORD 6003PSFLSA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493789&LP=MAT	SLBD1N00E504ET213	2.064	4.000	26-9-2013 4:03:00	Netherlands
2006 BENFORD 6005	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975695&LP=MAT	SLBD1N0ZE610FX390		6.000	8-5-2014 3:07:00	Netherlands
1999 BENFORD 7000PR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9816211&LP=MAT	SLBDDN00EX02HL011		3.250	27-2-2014 2:07:00	Netherlands
2006 BENFORD 9003PTR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498115&LP=MAT	SLBD1N0ZE609FM226	1.855	8.000	26-9-2013 4:03:00	Netherlands
2006 BENFORD 9005CTRLLA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493707&LP=MAT	SLBD1N0ZE609FM226	1.855	8.000	26-9-2013 4:03:00	Netherlands
2004 BENFORD PS3000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300353&LP=MAT	SLBDNN00E311AS333	1.496	3.750	13-6-2013 2:26:00	Netherlands
2000 BENFORD PS3000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300355&LP=MAT	SLBDNN0ZEY11AS269		2.750	13-6-2013 2:27:00	Netherlands
2003 BENFORD TV800K	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119969&LP=MAT	SLBT0000E301HU001	661	3.250	21-3-2013 9:31:00	Netherlands
1995 BENFORD TV1000-1	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494197&LP=MAT	SLBTV101ES08CG033	2.223	1.750	26-9-2013 8:09:00	Netherlands
1997 BENFORD TV1000DPRF	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494183&LP=MAT	SLBTLOSZEV12CA02	2.317	2.750	26-9-2013 8:09:00	Netherlands
1994 BENFORD TV1200	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494171&LP=MAT	SLBTV120ER02CF022	496	2.750	26-9-2013 8:09:00	Netherlands
1991 BENMAC 308R	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307899&LP=MAT	308R001908306	32.767	4.000	13-6-2013 7:49:00	Netherlands
1998 BITELLI BB630	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9503443&LP=MAT	980565	2.402	3.500	26-9-2013 14:29:00	Netherlands
1991 BITELLI BB630	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9503447&LP=MAT	910028		2.000	26-9-2013 14:29:00	Netherlands
1999 BITELLI BB632	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266918&LP=MAT	990751	4.527	9.500	26-9-2014 4:11:00	Netherlands
1999 BITELLI BB632	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9503439&LP=MAT	990673	8.978	8.000	26-9-2013 14:29:00	Netherlands
BLAW-KNOX PF90D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9973087&LP=MAT	3242	3.907	1.500	9-5-2014 2:34:00	Netherlands
1991 BMG RM601	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9507693&LP=MAT	GT910163	4.865	4.000	26-9-2013 14:29:00	Netherlands
1997 BOBCAT 320	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266836&LP=MAT	562313002	4.692	4.500	25-9-2014 11:01:00	Netherlands
2004 BOBCAT 322G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308163&LP=MAT	224011830	1.940	6.500	13-6-2013 8:32:00	Netherlands
2004 BOBCAT 325	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266828&LP=MAT	234111324	3.999	7.500	25-9-2014 11:01:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9976079&LP=MAT	234111507	4.014	9.000	8-5-2014 9:32:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498227&LP=MAT	234111304	3.671	8.500	26-9-2013 14:20:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096159&LP=MAT	234111421	4.120	8.000	3-7-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096183&LP=MAT	234111484	4.211	7.750	3-7-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096199&LP=MAT	234111504	4.669	7.750	3-7-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821985&LP=MAT		4.428	7.500	27-2-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821991&LP=MAT		3.692	7.500	27-2-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821993&LP=MAT		4.053	7.500	27-2-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821995&LP=MAT		4.701	7.500	27-2-2014 9:49:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123995&LP=MAT	234111323	3.860	7.500	22-3-2013 2:22:00	Netherlands
2004 BOBCAT 325G	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096145&LP=MAT	234111493	3.802	325	3-7-2014 9:49:00	Netherlands
1995 BOBCAT 453	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493619&LP=MAT	561911364	2.372	3.500	26-9-2013 4:01:00	Netherlands
2007 BOBCAT 463	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263029&LP=MAT	539012036	2.217	5.000	25-9-2014 3:42:00	Netherlands
2006 BOBCAT 463	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493631&LP=MAT	539012255	2.209	5.000	26-9-2013 4:01:00	Netherlands
2005 BOBCAT 463	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493633&LP=MAT	539011077	1.600	5.000	26-9-2013 4:01:00	Netherlands
2004 BOBCAT 463	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493635&LP=MAT	522112248		5.000	26-9-2013 4:01:00	Netherlands
2004 BOBCAT 463	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819651&LP=MAT	522112446	1.448	3.500	28-2-2014 3:32:00	Netherlands
2002 BOBCAT 463E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300169&LP=MAT	519911723	3.263	3.500	13-6-2013 1:53:00	Netherlands
1981 BOBCAT 741	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967805&LP=MAT	5017M11593	8.894	3.500	8-5-2014 2:48:00	Netherlands
2000 BOBCAT 751	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493621&LP=MAT	515620453	1.682	5.500	26-9-2013 4:01:00	Netherlands
2003 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263027&LP=MAT	516227678	4.211	8.500	25-9-2014 3:42:00	Netherlands
2003 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819677&LP=MAT	516226727	2.115	7.000	28-2-2014 3:32:00	Netherlands
2003 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9111071&LP=MAT	516226703	1.993	7.000	21-3-2013 2:43:00	Netherlands
2002 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493629&LP=MAT	516224070	3.111	4.500	26-9-2013 4:01:00	Netherlands
2000 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300171&LP=MAT	516220405	3.312	4.250	13-6-2013 1:53:00	Netherlands
1991 BOBCAT 753	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819685&LP=MAT	508613396	5.178	6.500	27-2-2014 3:24:00	Netherlands
1995 BOBCAT 763	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967797&LP=MAT	512212562	4.279	5.500	8-5-2014 2:48:00	Netherlands
2000 BOBCAT 763H	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101719&LP=MAT	512620025	3.454	7.000	3-7-2014 9:01:00	Netherlands
1995 BOBCAT 873	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821117&LP=MAT			4.000	28-2-2014 3:32:00	Netherlands
2000 BOBCAT 953	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9111049&LP=MAT	513115059	1.050	4.250	21-3-2013 2:34:00	Netherlands
2008 BOBCAT S100	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099479&LP=MAT	A8FT11907	1.577	7.500	3-7-2014 8:55:00	Netherlands
2007 BOBCAT S100	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099481&LP=MAT	A2G811021	980	7.500	3-7-2014 8:55:00	Netherlands
2007 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819629&LP=MAT	529616497	1.857	9.000	28-2-2014 3:32:00	Netherlands
2007 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493641&LP=MAT	A8KA11283	2.521	9.000	26-9-2013 4:01:00	Netherlands
2007 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493645&LP=MAT	A8KA11045	3.076	9.000	26-9-2013 4:01:00	Netherlands
2007 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263005&LP=MAT	529616919	3.016	9.500	25-9-2014 3:42:00	Netherlands
2006 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819641&LP=MAT	529611211	3.372	9.000	28-2-2014 3:32:00	Netherlands
2005 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263011&LP=MAT	524713306	2.091	9.000	25-9-2014 3:42:00	Netherlands
2005 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263017&LP=MAT	524713309		9.000	25-9-2014 3:42:00	Netherlands
2004 BOBCAT S130	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493649&LP=MAT	524711609	2.735	8.000	26-9-2013 4:01:00	Netherlands
2004 BOBCAT T190	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099381&LP=MAT	527811009	2.109	8.000	3-7-2014 8:55:00	Netherlands
2003 BOBCAT T300	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819227&LP=MAT	522011112		9.000	27-2-2014 3:13:00	Netherlands
1997 BOBININDUS 60 KVA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266908&LP=MAT	LJ35009	12.025	2.750	26-9-2014 4:14:00	Netherlands
BOBININDUS 175 KVA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9973331&LP=MAT	BOB3169	4.888	3.750	9-5-2014 2:34:00	Netherlands
1987 BOHLER DTC121	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824423&LP=MAT		4.970	7.000	28-2-2014 2:21:00	Netherlands
1999 BOMAG BW3R	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822397&LP=MAT			5.000	28-2-2014 3:57:00	Netherlands
1990 BOMAG BW20R	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493999&LP=MAT	101530100198	4.453	8.750	26-9-2013 8:12:00	Netherlands
1993 BOMAG BW80AD	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305041&LP=MAT	101460400622	2.810	5.000	13-6-2013 6:12:00	Netherlands
2005 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119729&LP=MAT	101460425830		6.500	21-3-2013 9:06:00	Netherlands
2005 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098891&LP=MAT	10140425629		6.000	3-7-2014 9:51:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119739&LP=MAT	101460424530		6.500	21-3-2013 9:31:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494407&LP=MAT	101460425145	667	6.000	26-9-2013 7:57:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494411&LP=MAT	101460424545	863	5.750	26-9-2013 7:57:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494413&LP=MAT	101460424555	878	5.500	26-9-2013 7:57:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494415&LP=MAT	101460424341	1.107	5.500	26-9-2013 7:58:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494421&LP=MAT	101460424548	1.204	5.500	26-9-2013 7:58:00	Netherlands
2004 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494401&LP=MAT	101460424376	578	5.500	26-9-2013 7:59:00	Netherlands
2003 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494463&LP=MAT	101460424284	947	5.500	26-9-2013 7:58:00	Netherlands
2001 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098895&LP=MAT	101460422799		5.000	3-7-2014 9:51:00	Netherlands
2000 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098897&LP=MAT	101460421700	1.127	3.750	3-7-2014 9:51:00	Netherlands
1999 BOMAG BW80AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119757&LP=MAT	101460421448	1.025	6.500	21-3-2013 9:31:00	Netherlands
2002 BOMAG BW80AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266514&LP=MAT	101460423358	1.530	4.250	26-9-2014 2:07:00	Netherlands
2002 BOMAG BW80AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266516&LP=MAT	101460423168		4.250	26-9-2014 2:07:00	Netherlands
2001 BOMAG BW80ADH-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098893&LP=MAT	101460422493		5.000	3-7-2014 9:51:00	Netherlands
2006 BOMAG BW80ADM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978357&LP=MAT	101460622465	1.516	5.000	9-5-2014 3:33:00	Netherlands
2005 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305025&LP=MAT	101460522502	1.208	5.000	13-6-2013 6:12:00	Netherlands
2003 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305029&LP=MAT	522050	2.105	5.000	13-6-2013 6:12:00	Netherlands
2003 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305039&LP=MAT	101460522072	1.340	5.000	13-6-2013 6:12:00	Netherlands
2003 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266512&LP=MAT	101460522073	1.404	4.500	26-9-2014 2:07:00	Netherlands
2000 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824671&LP=MAT		1.237	5.500	28-2-2014 4:02:00	Netherlands
2000 BOMAG BW90AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824673&LP=MAT		1.650	5.500	28-2-2014 4:02:00	Netherlands
2006 BOMAG BW100AC-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975967&LP=MAT	101880011084		7.500	9-5-2014 2:31:00	Netherlands
1991 BOMAG BW100AD	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494393&LP=MAT	101150031095		2.250	26-9-2013 7:57:00	Netherlands
2004 BOMAG BW100AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119687&LP=MAT	101460621770	432	6.000	21-3-2013 9:06:00	Netherlands
2002 BOMAG BW100AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266500&LP=MAT	101150514499		3.750	26-9-2014 2:07:00	Netherlands
1994 BOMAG BW100AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494379&LP=MAT	101150500994	4.272	3.000	26-9-2013 7:57:00	Netherlands
1992 BOMAG BW100AD-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494387&LP=MAT	101150500305	2.643	3.000	26-9-2013 7:57:00	Netherlands
2004 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096753&LP=MAT	101150515277	1.737	6.000	3-7-2014 9:51:00	Netherlands
2004 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266480&LP=MAT	101150515189	1.528	4.000	26-9-2014 2:07:00	Netherlands
2004 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266484&LP=MAT	101150515187	2.255	3.750	26-9-2014 2:07:00	Netherlands
2003 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824655&LP=MAT		2.757	5.250	28-2-2014 3:59:00	Netherlands
2003 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119703&LP=MAT	101150514862		4.250	22-3-2013 2:18:00	Netherlands
2003 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266488&LP=MAT	101150515106	2.097	3.750	26-9-2014 2:07:00	Netherlands
2002 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266496&LP=MAT	101150514500	2.071	3.750	26-9-2014 2:07:00	Netherlands
2002 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266494&LP=MAT	101150514557	1.595	3.500	26-9-2014 2:07:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824659&LP=MAT		1.049	6.000	28-2-2014 3:59:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824657&LP=MAT		1.089	5.500	28-2-2014 3:59:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975939&LP=MAT	101150513958	2.462	4.500	9-5-2014 2:29:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119713&LP=MAT	101150513992	2.298	4.500	21-3-2013 9:06:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098877&LP=MAT	101150513986		4.000	3-7-2014 9:51:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305019&LP=MAT	101150514118	2.744	4.000	13-6-2013 6:10:00	Netherlands
2001 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266504&LP=MAT	101150513957		3.750	26-9-2014 2:07:00	Netherlands
2000 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824661&LP=MAT		3.506	5.000	28-2-2014 3:59:00	Netherlands
2000 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824665&LP=MAT			5.000	28-2-2014 4:02:00	Netherlands
2000 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119719&LP=MAT	101150513510		4.500	21-3-2013 9:06:00	Netherlands
2000 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098889&LP=MAT	101150513739	51	4.000	3-7-2014 9:51:00	Netherlands
2000 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266506&LP=MAT	101150513506	655	3.750	26-9-2014 2:07:00	Netherlands
1999 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266510&LP=MAT	101150513363	1.520	3.750	26-9-2014 2:07:00	Netherlands
1998 BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824667&LP=MAT		1.421	5.000	28-2-2014 4:02:00	Netherlands
BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494375&LP=MAT	101150513549	62	4.500	26-9-2013 7:57:00	Netherlands
BOMAG BW100AD-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305009&LP=MAT	101150514287	1.343	3.750	13-6-2013 6:10:00	Netherlands
2005 BOMAG BW100AD-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266478&LP=MAT	101880001248	1.967	5.750	26-9-2014 2:04:00	Netherlands
2005 BOMAG BW100AD-4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978369&LP=MAT	101880001313		4.500	9-5-2014 3:35:00	Netherlands
2007 BOMAG BW100ADM-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266450&LP=MAT	101460622664	1.193	4.500	26-9-2014 2:04:00	Netherlands
2007 BOMAG BW100ADM-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266454&LP=MAT	101460622759	1.540	4.500	26-9-2014 2:04:00	Netherlands
2006 BOMAG BW100ADM-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978345&LP=MAT	101460622277	326	5.000	9-5-2014 3:31:00	Netherlands
2006 BOMAG BW100ADM-2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266456&LP=MAT	101460622179	1.121	4.250	26-9-2014 2:04:00	Netherlands
